,team,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value
1905,UC Sampdoria,midfield-DefensiveMidfield,182.0,20.0,55,0.065773447,0.087697929,0.28501827,0.0,0.0,0.0,0.0,4105,0,0,0,800000,800000
1909,UC Sampdoria,midfield-RightMidfield,186.0,25.0,71,0.051282051,0.102564103,0.358974359,0.0,0.0,0.0,0.0,5265,69,13,1,2200000,2500000
1910,UC Sampdoria,midfield-LeftMidfield,174.0,19.0,55,0.223386652,0.223386652,0.223386652,0.024820739,0.024820739,0.0,0.0,3626,190,17,0,250000,250000
1911,UC Sampdoria,midfield-AttackingMidfield,186.0,26.0,46,0.272543742,0.090847914,0.393674293,0.0,0.0,0.0,0.0,2972,338,39,0,3000000,4000000
1912,UC Sampdoria,midfield-AttackingMidfield,181.0,31.0,46,0.148662042,0.029732408,0.297324083,0.0,0.0,0.0,0.0,3027,323,48,5,2500000,10000000
1915,UC Sampdoria,Attack Centre-Forward,186.0,31.0,57,0.342391304,0.171195652,0.220108696,0.0,0.0,0.0,0.0,3680,467,60,0,3000000,18000000
1916,UC Sampdoria,Attack Centre-Forward,192.0,24.0,37,0.339238598,0.135695439,0.169619299,0.0,0.0,0.0,0.0,2653,241,32,0,2500000,3000000
1917,UC Sampdoria,Attack Centre-Forward,191.0,26.0,58,0.125962211,0.062981106,0.062981106,0.0,0.0,0.0,0.0,2858,242,41,2,2400000,9000000
1918,UC Sampdoria,Attack Centre-Forward,180.0,40.0,60,0.237198795,0.135542169,0.135542169,0.0,0.0,0.0,0.0,2656,192,38,7,1000000,17500000
1924,US Cremonese,Defender Centre-Back,184.0,24.0,59,0.038119441,0.0,0.324015248,0.0,0.0,0.0,0.0,4722,7,1,3,3600000,6000000
1925,US Cremonese,Defender Centre-Back,185.0,22.0,72,0.046899427,0.031266285,0.234497134,0.0,0.015633142,0.0,0.0,5757,115,13,1,3500000,3500000
1926,US Cremonese,Defender Centre-Back,191.0,28.0,56,0.022449489,0.022449489,0.246944375,0.0,0.0,0.0,0.0,4009,398,47,0,1500000,2500000
1927,US Cremonese,Defender Centre-Back,192.0,25.0,64,0.036652413,0.036652413,0.146609652,0.0,0.0,0.0,0.0,4911,278,28,1,1500000,1500000
1928,US Cremonese,Defender Centre-Back,184.0,33.0,46,0.0,0.0,0.186500888,0.0,0.0,0.0,0.0,3378,488,69,4,1300000,11000000
1929,US Cremonese,Defender Centre-Back,189.0,30.0,56,0.018773467,0.018773467,0.206508135,0.0,0.0,0.0,0.0,4794,512,59,0,800000,1400000
1930,US Cremonese,Defender Left-Back,180.0,24.0,72,0.083179298,0.066543438,0.199630314,0.0,0.0,0.0,0.0,5410,30,4,1,3500000,3500000
1931,US Cremonese,Defender Left-Back,180.0,23.0,56,0.047707395,0.095414789,0.262390671,0.0,0.023853697,0.0,0.0,3773,49,7,0,2000000,2000000
1932,US Cremonese,Defender Right-Back,187.0,25.0,71,0.064736558,0.048552419,0.33986693,0.01618414,0.0,0.0,0.0,5561,106,15,0,1900000,1900000
1934,US Cremonese,midfield-DefensiveMidfield,187.0,26.0,75,0.045112782,0.030075188,0.30075188,0.0,0.015037594,0.0,0.0,5985,116,10,2,3800000,3800000
1936,US Cremonese,midfield-DefensiveMidfield,180.0,33.0,64,0.0,0.112331503,0.269595607,0.0,0.0,0.0,0.0,4006,90,13,4,700000,1000000
1937,US Cremonese,midfield-CentralMidfield,187.0,29.0,62,0.0,0.043763676,0.218818381,0.0,0.0,0.0,0.0,4113,34,9,1,4000000,13000000
1940,US Cremonese,Attack-LeftWinger,185.0,30.0,64,0.274204469,0.182802979,0.152335816,0.0,0.0,0.0,0.0,2954,81,7,0,800000,1000000
1943,US Cremonese,Attack Centre-Forward,190.0,25.0,72,0.304118268,0.076029567,0.190073918,0.0,0.019007392,0.0,0.0,4735,66,12,4,4300000,11000000
1944,US Cremonese,Attack Centre-Forward,191.0,23.0,58,0.19845645,0.074421169,0.148842337,0.0,0.0,0.0,0.0,3628,57,10,0,1200000,1200000
1945,US Cremonese,Attack Centre-Forward,183.0,37.0,72,0.484848485,0.03030303,0.090909091,0.0,0.0,0.0,0.0,2970,198,25,1,200000,1500000
1949,US Salernitana 1919,Defender Centre-Back,188.0,22.0,56,0.0,0.047834175,0.382673399,0.0,0.0,0.0,0.0,3763,182,20,2,8000000,8000000
1951,US Salernitana 1919,Defender Centre-Back,191.0,27.0,54,0.021301775,0.04260355,0.276923077,0.021301775,0.021301775,0.0,0.0,4225,82,11,0,3000000,7000000
1952,US Salernitana 1919,Defender Centre-Back,188.0,29.0,44,0.056408649,0.0,0.141021623,0.0,0.0,0.0,0.0,3191,103,15,0,3000000,5000000
1953,US Salernitana 1919,Defender Centre-Back,189.0,21.0,41,0.064102564,0.0,0.128205128,0.0,0.0,0.0,0.0,2808,107,13,2,3000000,3000000
1954,US Salernitana 1919,Defender Centre-Back,195.0,30.0,61,0.0,0.020329794,0.284617122,0.0,0.0,0.0,0.0,4427,437,55,0,1000000,1200000
1955,US Salernitana 1919,Defender Centre-Back,178.0,36.0,31,0.069230769,0.0,0.138461538,0.034615385,0.034615385,0.0,0.0,2600,257,48,6,600000,13000000
1956,US Salernitana 1919,Defender Left-Back,183.0,23.0,48,0.0,0.101047904,0.235778443,0.0,0.0,0.0,0.0,2672,16,2,2,5000000,6500000
1957,US Salernitana 1919,Defender Right-Back,185.0,27.0,62,0.039054025,0.117162074,0.136689087,0.0,0.0,0.0,0.0,4609,140,12,0,5000000,5000000
1959,US Salernitana 1919,midfield-CentralMidfield,189.0,25.0,52,0.047169811,0.094339623,0.259433962,0.0,0.0,0.0,0.0,3816,172,24,0,7500000,8500000
1961,US Salernitana 1919,midfield-CentralMidfield,175.0,27.0,69,0.05,0.05,0.25,0.0,0.0,0.0,0.0,5400,141,23,0,4000000,4000000
1964,US Salernitana 1919,midfield-CentralMidfield,179.0,27.0,62,0.18677735,0.053364957,0.18677735,0.0,0.0,0.0,0.0,3373,363,50,1,1500000,2000000
1965,US Salernitana 1919,midfield-CentralMidfield,180.0,25.0,58,0.097543353,0.097543353,0.260115607,0.0,0.032514451,0.0,0.0,2768,255,25,2,1300000,1500000
1966,US Salernitana 1919,midfield-CentralMidfield,180.0,20.0,31,0.068886338,0.0,0.137772675,0.034443169,0.034443169,0.0,0.0,2613,0,0,0,75000,75000
1967,US Salernitana 1919,midfield-RightMidfield,183.0,36.0,75,0.207749382,0.267106348,0.103874691,0.014839242,0.014839242,0.0,0.0,6065,125,24,1,1500000,27000000
1968,US Salernitana 1919,Attack Centre-Forward,182.0,26.0,68,0.495927168,0.258744609,0.150934356,0.0,0.0,0.0,0.0,4174,324,51,1,14000000,14000000
1970,US Salernitana 1919,Attack Centre-Forward,185.0,26.0,58,0.407503234,0.058214748,0.203751617,0.0,0.0,0.0,0.0,3092,99,14,3,4500000,5000000
1976,Atalanta BC,Defender Centre-Back,190.0,19.0,64,0.129372305,0.043124102,0.194058457,0.021562051,0.0,0.0,0.0,4174,31,7,1,30000000,30000000
1977,Atalanta BC,Defender Centre-Back,191.0,25.0,70,0.059893523,0.059893523,0.319432121,0.0,0.0,0.0,0.0,4508,335,41,3,25000000,30000000
1978,Atalanta BC,Defender Centre-Back,185.0,30.0,67,0.055001019,0.036667346,0.165003056,0.0,0.0,0.0,0.0,4909,228,35,2,13000000,22000000
1979,Atalanta BC,Defender Centre-Back,188.0,21.0,45,0.0,0.026034134,0.208273069,0.0,0.0,0.0,0.0,3457,45,4,3,10000000,10000000
1980,Atalanta BC,Defender Centre-Back,185.0,32.0,62,0.054064878,0.036043252,0.288346015,0.0,0.0,0.0,0.0,4994,319,52,3,8000000,16000000
1981,Atalanta BC,Defender Centre-Back,187.0,33.0,61,0.061573546,0.020524515,0.307867731,0.0,0.0,0.0,0.0,4385,163,29,1,3500000,10000000
1982,Atalanta BC,Defender Left-Back,181.0,26.0,71,0.120213713,0.100178094,0.140249332,0.0,0.020035619,0.0,0.0,4492,62,11,2,14000000,19000000
1985,Atalanta BC,Defender Right-Back,183.0,30.0,66,0.115929584,0.193215973,0.231859167,0.0,0.0,0.0,0.0,4658,582,84,5,7000000,20000000
1986,Atalanta BC,Defender Right-Back,185.0,29.0,49,0.049436968,0.024718484,0.247184839,0.0,0.0,0.0,0.0,3641,463,62,1,6000000,18000000
1987,Atalanta BC,midfield-DefensiveMidfield,183.0,25.0,82,0.201438849,0.115107914,0.18705036,0.0,0.0,0.0,0.0,6255,77,11,0,30000000,30000000
1988,Atalanta BC,midfield-DefensiveMidfield,186.0,32.0,81,0.079822616,0.053215078,0.199556541,0.013303769,0.0,0.0,0.0,6765,143,20,1,12000000,24000000
1989,Atalanta BC,midfield-CentralMidfield,188.0,23.0,52,0.078534031,0.052356021,0.261780105,0.0,0.0,0.0,0.0,3438,16,2,0,20000000,20000000
1991,Atalanta BC,midfield-AttackingMidfield,186.0,28.0,81,0.391932157,0.226908091,0.185652074,0.0,0.0,0.0,0.0,4363,273,23,1,25000000,28000000
1994,Atalanta BC,Attack-SecondStriker,189.0,25.0,75,0.492505353,0.256959315,0.107066381,0.0,0.0,0.0,0.0,4203,145,21,1,30000000,30000000
2003,SSC Napoli,Defender Centre-Back,185.0,29.0,77,0.082079343,0.013679891,0.150478796,0.0,0.0,0.0,0.0,6579,122,21,5,25000000,25000000
2004,SSC Napoli,Defender Centre-Back,185.0,23.0,42,0.081867799,0.0,0.245603396,0.027289266,0.027289266,0.0,0.0,3298,26,5,1,7000000,7000000
2005,SSC Napoli,Defender Centre-Back,168.0,31.0,47,0.089790489,0.0,0.209511141,0.0,0.0,0.0,0.0,3007,184,35,4,4000000,14000000
2006,SSC Napoli,Defender Left-Back,183.0,25.0,71,0.053243936,0.124235851,0.230723723,0.0,0.0,0.0,0.0,5071,215,29,3,18000000,18000000
2007,SSC Napoli,Defender Left-Back,183.0,32.0,67,0.0,0.230938416,0.164956012,0.0,0.032991202,0.0,0.0,5456,236,45,3,8000000,15000000
2008,SSC Napoli,Defender Right-Back,170.0,29.0,89,0.06870229,0.148854962,0.103053435,0.0,0.0,0.0,0.0,7860,37,5,4,25000000,25000000
2010,SSC Napoli,midfield-DefensiveMidfield,180.0,28.0,75,0.030384875,0.015192438,0.06076975,0.0,0.0,0.0,0.0,5924,162,32,5,38000000,38000000
2014,SSC Napoli,midfield-CentralMidfield,184.0,23.0,93,0.271021543,0.187630299,0.20847811,0.0,0.0,0.0,0.0,4317,39,5,2,26000000,26000000
2017,SSC Napoli,midfield-AttackingMidfield,182.0,23.0,49,0.275124188,0.206343141,0.137562094,0.0,0.0,0.0,0.0,2617,9,3,1,4500000,4500000
2021,SSC Napoli,Attack-RightWinger,186.0,29.0,76,0.229331823,0.280294451,0.152887882,0.0,0.0,0.0,0.0,3532,193,23,4,20000000,30000000
2022,SSC Napoli,Attack-SecondStriker,180.0,23.0,73,0.336212935,0.231146393,0.189119776,0.021013308,0.0,0.0,0.0,4283,85,13,2,35000000,35000000
2031,Inter Milan,Defender Centre-Back,185.0,35.0,85,0.065179606,0.039107764,0.10428737,0.0,0.013035921,0.0,0.0,6904,299,50,5,4000000,15000000
